battery_current,extra_load_kg,vehicle_model,c_rating,charge_cycles_weekly,age_of_ev_years,driving_conditions,charging_type,outside_temp_c,auxiliary_load_percent,reduced_range_km,battery_breakdown
59.877721950120595,162.07720148108658,Model C,1.5,10,9,hill road,Level 1,19.7,12.301021335576676,175.7760239963818,Yes
130.97681913962185,250.94909020133233,Model A,0.5,8,2,hill road,Level 1,22.6,18.144704805758455,149.632666565004,Yes
140.77160464705443,311.95351642894826,Model D,2.0,8,4,highway,Fast Charging,24.8,1.6331786513705149,94.52787049440599,Yes
78.04172566502545,116.08927509180256,Model C,2.0,11,2,city,Fast Charging,34.8,2.507538665836609,125.4844940185471,Yes
237.6220373299583,359.34769357376945,Model D,2.0,20,7,city,Level 1,21.7,1.3575700260411994,163.50216467565969,Yes
212.19138564053804,273.55565986914047,Model A,1.0,5,4,hill road,Level 2,20.9,2.997014404008891,180.04271415675967,Yes
183.36964183187163,223.39058151568904,Model B,2.0,13,6,highway,Fast Charging,20.4,15.358533383861344,142.93844778032553,Yes
28.71852793825818,404.8920133691569,Model D,1.5,23,8,city,Level 1,31.0,21.85981706434977,142.18619049427576,Yes
35.471204634164664,121.747629592591,Model D,1.0,24,6,highway,Fast Charging,22.1,11.773091552729575,65.44476503713071,Yes
128.26752300758938,441.5879853071616,Model A,2.0,19,4,hill road,Level 1,33.3,20.21960516064871,128.19424643552583,Yes
48.57120380583656,280.5243676833519,Model B,1.5,13,6,hill road,Level 2,26.7,9.964527901160633,172.28941955298276,Yes
244.78371124707377,304.5874396898291,Model C,1.5,25,1,city,Level 1,33.0,21.381762694290266,152.36622135029972,Yes
48.04485616657827,437.5294820844714,Model B,0.5,24,6,hill road,Level 1,25.4,3.939005144626104,57.133698748931366,Yes
126.99228051135375,408.79134392466796,Model C,2.0,26,8,city,Level 1,24.1,14.348417468812455,154.9355505204565,Yes
97.3890536419613,300.78103441095016,Model A,2.0,5,4,hill road,Level 2,26.2,13.004137454577613,110.39527963865534,Yes
163.4527411489835,376.59385192408706,Model B,0.5,5,9,city,Level 1,31.8,2.5709600593325583,152.5948849331519,Yes
40.96873813346198,216.65974511644842,Model A,1.5,20,6,hill road,Level 1,26.4,5.9560399363977305,171.68450209310146,Yes
113.27594273017381,273.68887674987315,Model D,2.0,9,6,hill road,Fast Charging,27.7,12.11549066262906,76.16709433503416,Yes
75.92920787371447,31.035068354255568,Model B,0.5,25,4,highway,Level 1,25.5,19.296149452707283,180.59404185727536,Yes
223.06036592120512,44.92895900002342,Model C,0.5,13,8,highway,Fast Charging,24.0,22.61923606817618,79.1880190184739,Yes
19.74057091232682,414.712702093166,Model D,1.5,5,5,hill road,Level 1,27.6,18.391303871087345,93.08712995484923,Yes
229.29459856155023,29.83582784124833,Model C,1.5,23,1,city,Level 2,26.2,7.3253582455760196,152.0776055683529,Yes
209.9185932527201,84.69956281630364,Model D,2.0,20,7,hill road,Level 2,26.2,2.5695463772426237,159.09691274488068,Yes
81.41697194579571,397.9163294752208,Model C,2.0,7,8,highway,Level 2,18.9,13.13046224533081,113.87095852670535,Yes
199.42975712250512,0.5729753141281435,Model C,1.0,8,6,city,Level 1,22.4,8.609190704443579,66.90111723696924,Yes
17.491254481299414,141.20216442293216,Model A,1.5,16,7,hill road,Level 2,25.2,14.082993643295364,187.61981298634635,Yes
242.04773207041447,292.0193289133109,Model D,1.0,11,7,hill road,Level 2,18.4,9.948599524252824,102.00225055765048,Yes
136.38278622154945,297.7249657346483,Model A,1.0,19,4,highway,Level 1,28.7,9.479867621025589,195.0858598717196,Yes
82.78744625570687,388.5764541147368,Model A,0.5,27,4,city,Fast Charging,19.2,22.799538483299653,177.37848859640116,Yes
97.0199710227225,252.9631272460852,Model A,0.5,19,1,city,Level 1,21.2,16.688380481747227,94.3121640955331,Yes
25.937284830519367,254.70093476548516,Model A,2.0,9,2,city,Level 1,26.8,16.742653843755313,162.1964783925996,Yes
247.4438833700894,362.65528777035024,Model C,1.5,29,3,hill road,Fast Charging,18.2,3.3430154610133127,90.99635944356618,Yes
19.43006683616619,249.31223163314175,Model A,1.5,27,5,highway,Level 2,28.4,9.741607019037849,53.78230383940305,Yes
167.17770955548616,304.2455432818084,Model A,1.0,6,9,hill road,Level 1,18.9,19.06918999513624,89.43914497957329,Yes
116.25662264955,448.8870341275255,Model A,1.0,16,5,highway,Fast Charging,27.1,14.173706755856285,74.0202430960625,Yes
237.7398923652916,200.72550380618597,Model C,2.0,23,6,highway,Fast Charging,22.6,11.509083976347187,96.17617109920002,Yes
69.03993767363085,192.5625354596111,Model D,0.5,27,7,city,Level 2,25.7,24.318992631907385,121.6766658001782,Yes
137.70083774512273,1.7744959323856557,Model C,1.5,9,4,hill road,Level 1,23.8,3.4092208948284353,72.57818280710904,Yes
125.76549005986071,306.71313076061597,Model C,1.5,27,8,city,Fast Charging,21.2,4.019039118016329,64.52193505534213,Yes
178.68794657202432,14.88595370356599,Model C,1.5,29,6,highway,Level 1,13.4,14.08117549560244,126.29421946335084,Yes
26.322455668580922,252.07424486415815,Model D,1.5,29,1,highway,Level 1,18.8,10.12943877669825,102.14986985156915,No
56.50939120560516,402.11689451611335,Model A,0.5,7,6,city,Level 2,16.5,12.017092240431747,117.02420509845676,Yes
61.49555682228396,274.96053525983154,Model A,2.0,28,2,city,Level 1,21.9,13.696860173433132,198.54684718328465,Yes
187.1561811620055,134.818082608338,Model D,2.0,10,4,highway,Level 2,28.2,3.186754384008253,102.75488715599671,Yes
55.39328711841762,393.08421072468565,Model D,0.5,17,4,hill road,Fast Charging,33.1,6.7530318528255115,140.51252789684702,Yes
147.6380233338344,134.85850204126942,Model B,2.0,24,5,city,Level 2,30.7,13.42889406359824,122.5817167302701,Yes
61.65851692022889,366.51589047294937,Model A,2.0,19,2,hill road,Level 2,29.0,4.838854132406528,160.58703789707312,Yes
216.78998802015482,305.12922759511565,Model C,1.0,8,6,highway,Fast Charging,33.1,20.989740827727253,197.7264090955665,Yes
236.12450907751324,84.9981483740006,Model C,0.5,24,3,city,Level 2,30.8,19.587196623949183,128.51127932740079,Yes
134.4383139861377,452.56693742209285,Model A,2.0,11,9,city,Level 2,34.2,14.204255231506636,102.56593202523453,Yes
94.55413221020278,100.32184147859785,Model D,1.0,26,6,highway,Fast Charging,26.1,12.373173321916694,74.37421458977227,Yes
66.1738660041998,494.79353707033493,Model B,0.5,22,3,city,Level 2,27.7,23.238958074902353,171.85437634697269,Yes
21.947440365530504,3.655244327470386,Model C,0.5,25,3,city,Level 1,18.4,18.808429702748626,61.02815868847462,No
74.44001828739889,131.74168857145153,Model B,1.5,25,5,hill road,Level 2,18.2,0.9532218903907513,137.21084905409933,Yes
167.0165871868763,99.93014863709942,Model C,1.0,26,6,city,Level 2,28.8,5.584571153923526,164.58898218000542,Yes
138.0680635142106,6.996705085231314,Model C,1.0,11,4,hill road,Level 1,19.5,1.8245512798571561,78.78485518586623,Yes
236.56990678742258,366.1839500736578,Model A,1.0,16,5,city,Level 2,25.2,24.867117607279248,122.1117335400731,Yes
105.10654299800814,346.7129010497981,Model C,0.5,15,3,city,Fast Charging,33.8,10.55477262569223,109.53961037637245,Yes
176.52720215881467,396.17548217746526,Model B,1.5,28,4,highway,Fast Charging,24.9,3.3549118222725993,81.55905424495651,Yes
127.43745939402913,128.34927323228263,Model B,0.5,16,8,highway,Level 1,27.6,8.954252105442192,182.30158424616485,Yes
133.0182918218108,222.16758354148496,Model A,2.0,19,8,city,Fast Charging,23.6,24.498725655671,129.84671353382043,Yes
74.2658355049882,329.5567608107737,Model C,2.0,12,1,hill road,Level 2,30.0,3.575042312192461,178.44516800237292,Yes
119.18818644207992,219.8842519440718,Model B,2.0,15,4,highway,Fast Charging,28.4,8.923589662514523,177.70875430371393,Yes
122.98839928304974,348.66288515895786,Model D,1.5,25,2,highway,Level 2,28.5,6.895019309206315,197.02153918801753,Yes
179.59420521974414,316.9867042202211,Model A,0.5,22,4,highway,Level 2,29.0,19.75542179421218,187.93297875472024,Yes
235.75359980466732,57.32390151108824,Model D,1.0,14,5,city,Level 2,22.5,0.6376576736143391,159.8797676263201,Yes
89.03710659580102,390.52156053848404,Model B,2.0,12,1,hill road,Level 2,38.0,23.667867108830222,151.31219201689294,Yes
20.128112459511627,360.33817954625914,Model D,2.0,10,5,hill road,Level 2,23.9,21.71741814520851,74.6057339620277,Yes
129.11083012015354,327.9171938087027,Model A,0.5,7,7,city,Fast Charging,23.8,9.109197094090565,114.41220156797392,Yes
140.67071971580046,77.54680313550116,Model D,1.0,24,5,highway,Level 2,20.9,22.53131278296092,134.53453869431547,Yes
50.42573227165966,133.99822439768184,Model B,1.5,16,7,hill road,Level 1,25.0,10.643345517632715,59.28081499424175,Yes
192.51150550625601,196.5885157938002,Model D,2.0,21,9,hill road,Level 1,26.1,7.2980592806993485,73.20037121545681,Yes
246.382986025958,139.96481082822172,Model D,2.0,7,8,city,Level 1,24.1,10.175131185885178,146.11351178199016,Yes
236.98593208203062,113.90514533806572,Model D,2.0,24,1,hill road,Fast Charging,31.6,20.624961256137954,72.05696968194741,Yes
57.305449317676526,402.6788350808879,Model C,1.0,22,2,hill road,Level 1,26.5,14.028257607956693,100.7612054922333,Yes
220.08717757618257,319.11612318010117,Model B,2.0,16,6,highway,Level 2,29.6,5.430483226481608,55.592133724548,Yes
179.07847273880432,282.73606577512516,Model D,1.0,26,5,highway,Fast Charging,15.4,1.7421609740860515,75.46130886116947,Yes
118.92317531365877,112.97635542662692,Model B,2.0,28,1,highway,Fast Charging,23.8,15.163925564447336,133.17204907705363,Yes
139.74663863793498,459.03828113432064,Model D,2.0,20,2,hill road,Level 2,27.8,20.46034546676537,146.30077875129925,Yes
213.90404199578995,95.59151954865813,Model A,1.0,26,3,highway,Level 1,20.0,21.387830968991242,65.4404274217832,Yes
125.23238551320956,397.47546641233856,Model A,1.0,14,5,city,Level 2,20.3,20.573175698780258,86.21102121220689,Yes
99.56976858523045,483.33633335264653,Model A,1.5,23,7,highway,Level 1,25.0,12.835824549588986,109.34714565588096,Yes
128.37939832623658,363.54636461211805,Model D,0.5,13,6,highway,Level 1,24.9,9.442933207951626,152.3613312269016,Yes
148.9911529684118,496.42938759231487,Model B,2.0,18,3,hill road,Level 1,22.3,24.385065875742118,61.25259042682369,Yes
55.37863690680372,325.52555848897333,Model A,2.0,24,6,highway,Level 1,23.9,23.06027515428449,117.3317643663817,Yes
226.21785526407777,108.73017180194749,Model C,0.5,18,4,city,Level 1,29.7,18.800713638286435,160.51627565193877,Yes
171.8048677191073,101.90974685825566,Model A,0.5,26,3,highway,Level 2,23.0,10.751806801715263,71.07568421608497,Yes
161.98454016099734,162.28214212773818,Model A,0.5,8,4,highway,Fast Charging,18.5,24.336646996166184,131.84688323223662,Yes
33.879094283353155,3.5650101105030307,Model C,2.0,19,8,city,Fast Charging,24.8,9.347576202296622,116.1193089608927,Yes
155.00174516142204,340.8492350414173,Model A,2.0,24,1,city,Fast Charging,22.6,17.112069267591725,108.62425333382058,Yes
39.03055893723816,134.3338923139138,Model D,2.0,6,3,highway,Level 2,30.0,7.357703748819155,190.08169112257548,Yes
28.88744204689577,407.5916161463764,Model D,1.0,22,8,hill road,Level 2,32.8,20.89195448210274,109.33388379666273,Yes
136.55461495417438,179.58632527965014,Model A,1.5,6,9,city,Fast Charging,19.7,21.50334118775056,117.01731834429856,Yes
106.6685281711588,239.97824673165636,Model B,1.5,22,3,city,Level 1,27.2,12.72801721028068,59.33995975802567,Yes
151.31446483749357,482.84445828018465,Model B,0.5,12,9,hill road,Fast Charging,13.9,14.054372525398588,104.76494254483896,Yes
31.41332033373726,121.08606152363855,Model A,0.5,14,4,city,Fast Charging,28.5,23.71399131878431,128.55223096020495,Yes
113.43593508334202,360.6270487148698,Model C,2.0,24,4,city,Level 1,26.9,3.5529916565946285,51.41807347175849,Yes
51.948811610837915,377.5588946527086,Model D,1.5,8,7,hill road,Level 1,25.6,11.78464047670451,57.44252917049946,Yes
246.904020621788,110.49907876181759,Model D,1.5,14,6,highway,Level 1,24.9,13.210576242118103,85.8537745393821,Yes
144.67605098444184,250.49841830609782,Model D,1.0,14,3,hill road,Level 2,20.1,20.411070072084303,161.34785581836803,Yes
174.98484662580816,175.10096265648417,Model A,2.0,7,8,highway,Level 1,20.8,19.445444481166398,167.50133023033987,Yes
88.10038736382587,385.95312170004456,Model D,2.0,25,5,city,Fast Charging,20.2,15.05171811970936,170.23551268985307,Yes
32.737339547042595,311.2416595145187,Model A,1.5,8,2,city,Fast Charging,26.2,3.8898335688848458,135.98571154864499,Yes
244.20900706804878,237.99152743027352,Model A,1.5,27,3,highway,Fast Charging,17.5,10.155105785052374,175.3314615968389,Yes
78.70216849196397,389.68163252385915,Model B,1.0,14,7,hill road,Fast Charging,17.1,2.2801657989245077,70.5620848245479,Yes
111.71396444165781,117.57778500420851,Model C,1.0,11,9,city,Level 1,32.3,3.758799016716832,188.5537617992203,Yes
165.967341208618,376.81094029217957,Model C,2.0,26,1,hill road,Level 2,26.0,5.66267522095534,170.94127141240494,Yes
15.927351444666709,432.68715604641216,Model C,1.0,27,6,highway,Fast Charging,17.6,8.341496652504146,139.9334927962617,Yes
204.46219132414888,439.31079840378624,Model D,1.5,16,9,highway,Level 1,29.8,11.00439348990678,137.1433121314023,Yes
138.77876560686886,391.8367965098019,Model B,2.0,11,7,highway,Level 1,20.6,18.01674489089352,66.73676897683995,Yes
76.77212489651731,204.00708349913438,Model B,1.5,17,3,hill road,Level 2,21.8,0.5795555501163868,170.15090289756102,Yes
24.785916470192618,490.90401135891346,Model A,2.0,12,7,hill road,Level 2,25.0,21.799434889914668,124.73699929551165,Yes
48.99961971386595,189.79682191121995,Model B,2.0,17,2,highway,Level 1,18.3,24.802012207527444,173.2236405998741,Yes
224.80812612482487,319.31269955121286,Model A,1.5,5,2,city,Fast Charging,28.0,24.10289319447681,97.3382402227466,Yes
174.64581374461383,80.53708903473434,Model B,2.0,20,1,highway,Fast Charging,22.0,10.624377341623296,57.64300988695898,Yes
69.97641319285356,490.2244493181964,Model A,2.0,23,3,city,Level 2,12.4,9.984013227839462,125.83373444092632,Yes
25.74418358680709,351.99296093233164,Model D,1.0,23,1,city,Level 1,26.8,13.058131192280017,182.20193003993592,Yes
175.7476749727927,376.68877262318415,Model B,1.5,25,8,city,Fast Charging,31.7,16.615141208554,63.318775860973716,Yes
147.37785423226364,32.888351705572305,Model C,1.5,17,8,hill road,Level 1,31.3,6.939809614918879,111.74306634567513,Yes
107.08468586997641,381.7089071103359,Model A,1.0,11,4,city,Level 1,18.6,16.37342442998316,175.11252597577402,Yes
97.26674780561532,387.3617146103007,Model B,2.0,19,1,city,Fast Charging,27.4,7.7311008482208985,84.28777258586697,Yes
62.03542622298599,335.8863631811149,Model B,0.5,10,2,highway,Fast Charging,22.7,16.516662245541784,89.34602599640684,Yes
170.70670156900422,145.95480689517183,Model A,0.5,8,2,city,Fast Charging,26.4,16.317325379079175,143.2046913918766,Yes
242.96032667052893,244.84502108044077,Model B,1.5,26,2,city,Level 2,18.1,0.020727288464492122,179.69440719000826,Yes
52.171659000838204,55.21718565435824,Model C,1.0,27,9,highway,Level 2,21.9,21.781244391301367,136.55504585681788,Yes
153.3079888037208,235.7935332295763,Model A,2.0,24,7,hill road,Level 1,19.7,4.813720242837494,65.28297679642593,Yes
111.80441337903429,121.91192630020242,Model A,1.0,15,9,city,Fast Charging,15.6,24.81900076900954,189.4068192910167,Yes
117.20529321871958,174.54849324704102,Model A,2.0,28,2,hill road,Fast Charging,19.5,13.751001891386332,130.29935554278973,Yes
70.99534723067546,81.3002042018493,Model A,1.5,25,5,highway,Level 1,25.4,9.66264270539295,101.40200667772018,Yes
208.03237015874058,115.02718387344851,Model A,1.5,23,1,hill road,Fast Charging,18.3,2.292851750418887,163.0289507421909,Yes
126.46134499533787,38.28432091005812,Model C,0.5,6,2,city,Fast Charging,25.0,17.02458613058994,153.6803200126343,Yes
140.4174045275834,459.95068321846065,Model A,1.0,21,4,hill road,Fast Charging,28.3,8.994654269014916,95.95697655413788,Yes
83.14261907135818,265.20534398770167,Model C,1.5,19,1,hill road,Level 2,30.8,24.074400186370315,178.31768777410343,Yes
53.63403176006794,198.37098563136985,Model C,1.0,24,8,highway,Level 1,33.7,21.431810324548618,62.61813434268229,Yes
30.618493168676917,267.5146063843919,Model C,1.5,22,6,highway,Fast Charging,28.7,3.1103181089079723,181.867131093303,Yes
181.3885938219798,314.14661424077633,Model A,2.0,16,1,highway,Level 2,19.0,11.442176571532572,65.12548525761571,Yes
57.096227605085346,460.93939668467453,Model C,2.0,7,9,highway,Level 2,27.6,11.10272492434575,55.41317453766969,Yes
175.61808500531146,89.34647614315666,Model A,0.5,21,1,highway,Level 1,29.6,17.71938565220781,179.72260024498036,Yes
103.69034705126893,147.7762493176088,Model C,1.5,18,4,highway,Fast Charging,20.4,6.823696957475875,59.88607208502884,Yes
109.78595223751636,487.8946681720573,Model A,0.5,10,5,highway,Level 2,30.5,20.905557666402004,198.7239545766797,Yes
122.60259906226521,185.5964933242622,Model B,0.5,8,9,highway,Level 2,22.1,23.53630590969913,62.36838341306545,Yes
98.25004195061037,11.280825378663817,Model B,1.5,25,2,hill road,Level 1,25.2,13.808490461284501,174.29960276099257,Yes
34.14879453342162,73.8217463185794,Model C,1.5,12,9,highway,Level 2,30.5,23.181300745899122,194.60726081872093,Yes
84.31163440068299,13.16935087427601,Model D,2.0,24,1,hill road,Fast Charging,22.5,8.1340139044292,135.92267103903595,Yes
169.29624656654522,494.96157121036424,Model D,0.5,26,4,city,Level 2,23.5,7.933319050309878,75.3832331919372,Yes
169.78825635252903,139.43542449561153,Model B,2.0,7,7,highway,Level 2,29.7,18.083583831874662,74.26333887757293,Yes
78.69383373759865,461.771378468113,Model C,1.0,12,4,city,Fast Charging,27.5,11.109087003312961,164.03895949044352,Yes
120.4246303738451,497.9431378798579,Model C,1.0,17,8,highway,Level 2,14.2,6.903871644261306,60.09769148988297,Yes
56.427334722865,299.9206105715571,Model C,0.5,23,7,city,Level 1,17.5,7.740987981299593,152.88608342028039,Yes
60.489299567160586,16.598157532780878,Model D,0.5,19,6,hill road,Level 2,23.7,20.809093162629296,93.22785869828175,Yes
15.531301217585778,40.79581519346348,Model B,1.5,27,5,highway,Level 1,23.4,16.17493461901115,188.99687503566363,Yes
225.2191719778587,240.79452755393888,Model C,1.5,11,3,hill road,Level 1,20.9,19.786611621536704,133.08480045904753,Yes
60.56959961797749,203.086006455743,Model B,0.5,7,8,city,Fast Charging,35.5,10.319375870356605,83.35340257435969,Yes
64.6081304647512,303.08865289088385,Model B,0.5,23,4,hill road,Level 1,30.4,23.470494516289506,176.99482755710744,Yes
77.10434383483164,219.42390485568197,Model A,1.0,14,8,highway,Level 2,12.3,22.267665195787746,197.4865252916249,Yes
40.57793720690296,467.0384246357422,Model D,2.0,20,1,hill road,Fast Charging,30.5,0.8947303195305817,161.65587198202044,Yes
163.42309196352707,267.3698577067555,Model B,1.0,18,2,hill road,Level 1,20.0,9.123531658670217,154.68289531029035,Yes
28.034308762620775,346.8630307312211,Model A,1.0,12,2,city,Level 1,24.3,1.848052659544469,178.54434230222347,Yes
42.20858231832406,448.24263632124826,Model D,2.0,15,6,city,Level 1,17.1,5.945026763436348,53.03287553725243,Yes
164.7416143816223,73.43593791660369,Model C,0.5,23,5,highway,Level 2,31.0,23.142112700298174,183.33914641840644,Yes
91.51854891554626,114.86732705926428,Model C,0.5,6,7,city,Level 2,26.0,22.398006980149106,87.4666323785861,Yes
179.90747840828539,53.65933023700753,Model A,1.0,9,2,hill road,Level 1,31.8,1.4024116520118173,138.5738614769922,Yes
143.7819387208341,69.81919961495613,Model C,1.0,15,9,city,Fast Charging,26.4,0.8943858096098406,117.08618490136888,Yes
71.44508153476313,256.29198346711655,Model A,2.0,11,2,highway,Level 2,22.8,16.14733312003422,115.01641773816675,Yes
166.19870811743874,160.589629483732,Model A,1.5,12,1,city,Fast Charging,21.1,5.896187143047535,117.5554000591822,Yes
37.905683270291355,211.58641976337745,Model C,1.5,21,2,highway,Level 2,16.7,0.05555347892851614,152.56677969403916,Yes
138.7384919392073,491.2449158970309,Model D,0.5,16,3,highway,Fast Charging,23.4,20.82396781849411,151.4016539623043,Yes
114.91554521080832,78.35217389797405,Model A,1.5,22,6,hill road,Fast Charging,26.1,9.606966325746184,106.38337569903243,Yes
74.2896598761858,270.4060353990378,Model D,0.5,11,7,hill road,Level 1,14.1,10.429931784376123,198.9277765626314,Yes
154.96119945748003,49.43557752682548,Model D,0.5,13,6,hill road,Level 1,29.0,2.7307332448034627,194.94712937921042,Yes
219.12006216166782,159.2481566319393,Model A,0.5,23,1,highway,Level 1,25.4,11.88108828195984,73.58328195145793,Yes
249.7371279431384,263.7629618372993,Model D,2.0,18,9,city,Level 1,23.2,19.4054062649739,153.17538300676165,Yes
155.8630644984219,473.31587298266885,Model A,1.0,28,8,city,Fast Charging,19.5,7.490821148875984,126.76994180956403,Yes
107.12940983900084,195.6141106417415,Model C,1.5,23,2,highway,Level 1,19.1,20.696799557010653,90.63269320863769,Yes
64.04970405188838,32.45334810733491,Model C,2.0,24,1,highway,Level 2,24.2,16.255582416039154,171.24320483189672,Yes
71.70306145482682,194.08072398015847,Model C,1.5,22,7,city,Level 1,24.2,10.377619597124102,83.68052559575602,Yes
125.06919475594376,72.87058793698887,Model C,2.0,29,3,city,Level 1,14.5,12.61612742508616,150.5472130553224,Yes
98.14664830737021,114.99480664572265,Model C,1.5,19,3,highway,Level 2,36.4,2.7942215654762097,160.3935535975375,Yes
229.3154854299866,309.04531158249523,Model D,1.5,25,9,city,Level 1,19.8,22.34743023385745,110.40219644069947,Yes
98.39091223737029,33.71193310184084,Model D,1.0,25,2,city,Level 1,30.8,22.346411918049863,55.67348247194528,Yes
99.62670187490451,232.36187812501868,Model D,1.5,8,5,highway,Level 1,22.6,9.561288383896846,97.99706082610756,Yes
102.04828298415447,304.73079300538217,Model B,2.0,17,4,highway,Level 2,27.6,16.47384087525216,171.3619112113488,Yes
210.78885048823796,210.92919618374845,Model B,1.5,9,1,hill road,Level 2,23.6,19.1154542981264,150.94414984524553,Yes
166.18919700325645,9.56317531186518,Model A,1.0,16,6,hill road,Level 1,22.8,20.642583524971723,122.76546969367388,Yes
157.40052407653425,492.7596784514327,Model B,1.5,21,6,city,Level 2,25.5,18.11674251473147,156.76854976953675,Yes
90.19432537212693,183.55788367026764,Model C,2.0,14,1,highway,Fast Charging,22.5,12.528430033683922,82.3980464638314,Yes
206.29700243978547,389.2885934666335,Model C,1.5,16,7,city,Level 2,30.6,17.446148070982527,188.88350788222115,Yes
19.207326725368272,162.82324609372662,Model C,1.0,10,6,highway,Level 1,17.8,23.68554266611403,175.90560162017138,Yes
218.99132136114716,237.5083784967094,Model A,1.0,24,4,city,Level 2,24.0,11.785829010749499,54.85177326073122,Yes
133.0599759505431,194.23182130549827,Model A,1.0,24,7,city,Level 1,21.2,2.0440701168653765,150.44890802053368,Yes
105.58005636721907,171.26961475480385,Model A,1.0,16,3,highway,Fast Charging,28.2,20.214690320466534,91.611751279537,Yes
129.32014737224455,10.925688603889371,Model A,0.5,17,6,hill road,Fast Charging,14.0,18.03139092705458,124.3580658292535,Yes
170.17972732811947,180.01046892725176,Model D,1.0,25,6,hill road,Level 1,30.7,7.423247278605932,79.57213020748948,Yes
13.063702364295366,444.744995199765,Model A,1.5,21,6,highway,Level 2,19.6,14.706219362007806,160.0891653954826,Yes
219.17244554997944,345.19666929684183,Model A,1.5,24,3,city,Fast Charging,27.8,1.8212827062287245,56.73293823251162,Yes
117.21748607473428,72.71142954771992,Model B,1.5,14,5,city,Level 1,14.0,11.97573823655741,133.03347499072117,Yes
92.31196472801876,295.5775023113696,Model D,1.5,23,1,city,Level 1,21.9,9.97586459054488,66.5151873768973,Yes
43.1789357521737,446.11542997443576,Model C,0.5,9,6,highway,Fast Charging,22.4,6.269475479893755,96.10269354464288,Yes
115.47168984602611,350.0170204824277,Model B,0.5,9,7,hill road,Level 1,25.2,3.843837242181225,79.0002685153782,Yes
129.11746510825094,74.34219617834836,Model A,0.5,12,5,highway,Fast Charging,27.3,8.592897820359546,115.05837416390688,Yes
106.87520667843467,433.91624836724833,Model C,1.5,21,5,hill road,Fast Charging,35.7,23.40313118478471,122.20203307145562,Yes
172.8784225184553,150.77200664443268,Model C,2.0,7,6,hill road,Level 2,22.0,12.842469618250284,148.86527821668824,Yes
111.01516690221425,227.0380721561709,Model C,2.0,25,7,highway,Level 1,28.1,5.028332114058245,117.45298595620655,Yes
240.7402186831776,263.0713798445732,Model B,1.5,20,4,hill road,Fast Charging,22.4,20.885741044794795,158.7022202842644,Yes
153.82660427766206,425.2533021890976,Model D,1.0,23,7,hill road,Fast Charging,26.4,6.735477489487171,171.01337140727412,Yes
203.79470455645816,465.80374757383055,Model D,1.0,10,5,hill road,Level 2,16.9,20.06813013214011,199.05524680280186,Yes
36.24541674627493,464.82643889527805,Model C,1.5,14,7,city,Fast Charging,26.0,0.41710633938342456,68.55087562726473,Yes
105.34991030701737,3.97709063927032,Model A,1.0,20,1,highway,Level 2,19.9,23.084367822684282,111.35007650512793,Yes
90.84344834731665,460.94424279272863,Model D,1.0,17,2,city,Fast Charging,16.0,13.36304781190751,88.12839182757418,Yes
146.67577315278203,27.193483000786166,Model D,2.0,7,2,highway,Level 1,24.3,19.080706595230374,158.71148733951935,Yes
216.66724481474213,132.8868284087177,Model A,1.5,26,7,city,Level 1,25.4,7.855484600462059,127.35582145055189,Yes
28.8011722628816,257.49392736391644,Model B,0.5,12,9,hill road,Level 1,23.2,21.15038353442064,66.70053728197985,Yes
27.41795153073059,239.96284450219702,Model B,2.0,24,7,city,Level 2,26.9,17.291330336893,59.419006150719504,Yes
214.07624995782373,302.354896943696,Model A,1.5,12,6,city,Level 1,33.8,1.1777292415358382,125.12279144409825,Yes
61.08402064920578,239.7231143685029,Model B,1.5,11,3,highway,Level 2,20.2,1.0154905603795146,102.60761974682869,Yes
170.5007810679553,467.1878398202104,Model C,2.0,15,5,highway,Level 2,28.9,9.025847020470398,129.01578835700667,Yes
140.29075176659325,120.2744241072935,Model D,1.0,24,2,city,Level 2,21.3,1.2969705583291717,87.30946506010862,Yes
209.89446277293507,137.01234701924292,Model B,1.0,7,9,highway,Fast Charging,26.6,1.0825459289549118,108.14579914368889,Yes
40.02133836073685,460.3689678465281,Model C,2.0,25,6,hill road,Level 2,24.5,9.440870400566412,196.0979138981536,Yes
41.147911773426706,38.369756872628116,Model C,1.5,25,9,hill road,Fast Charging,32.6,5.7706668178053535,86.1722670742273,Yes
143.6364064667938,304.7804109524049,Model C,0.5,11,9,hill road,Level 2,24.6,8.770912214020344,53.51124279918913,Yes
237.130876806009,340.86797603280536,Model C,1.5,15,7,highway,Level 2,24.9,10.087568662319082,188.40028181612055,Yes
109.59946200898102,252.77086171486974,Model C,0.5,21,5,highway,Fast Charging,30.1,2.142022670391958,170.52266411894075,Yes
88.46610406112679,347.1159394115686,Model A,0.5,29,4,city,Fast Charging,27.4,15.14857758716682,118.17213865598144,Yes
155.6054375674926,86.3773230059835,Model D,1.5,22,1,highway,Level 1,28.1,8.697219339738234,129.87053609455225,Yes
233.30766413080747,426.31611638576993,Model D,1.5,29,9,city,Level 1,31.3,19.018625903064756,100.30633214566441,Yes
210.8626798827097,70.01284473494279,Model A,1.5,13,6,highway,Fast Charging,26.0,24.780848055737454,71.4670608353592,Yes
248.91606657597276,200.40622215787485,Model A,0.5,17,2,highway,Level 1,32.6,9.538317512966968,90.20327109004099,Yes
15.416459968570502,37.6288006541029,Model C,1.0,19,7,city,Fast Charging,17.5,18.54862307602165,103.68509848783233,Yes
